study,level_index,level_label,level_value,replicate,config_sha256,simulated_hours,simulated_miles,total_events,total_layer_transitions,total_unknown_episodes,episodes_per_hour,episodes_per_million_miles,unknown_time_fraction,episode_duration_mean_seconds,episode_duration_median_seconds,episode_duration_p90_seconds,episode_duration_max_seconds,inter_arrival_mean_seconds,inter_arrival_p90_seconds,window_count,window_mean,dispersion_index,c3_episodes,c4_episodes,c5_episodes,c6_episodes,selected_rule_count,selected_rule_mass_sum,selected_rule_mass_max,wall_seconds
layer_mean_duration_study,3,street_x0.7,0.7,2,ccb0b5b2ffac3daa483720a3b2fe1b52cdfe33caec7a1471a0ad36d0d268c89d,1000.0,49999.99999999984,207865,207865,19,0.019,380.0000000000012,0.00012905734793306996,24.452971187318518,20.924404902383685,48.06191034810616,85.1438821532065,185694.07394001703,320815.7317207531,4,3.25,1.512820512820513,18,1,0,0,100,0.0009799800507877046,5.560061326941382e-05,0.9530000000004293
layer_mean_duration_study,3,street_x0.7,0.7,3,9fbfa8301392c6eae301876c576d885f3354bc4e1ee2da3473cb501fcec49caf,1000.0,50000.00000000243,208514,208514,23,0.023,459.9999999999776,0.00014525141269992067,22.735003726944104,16.030571636743844,49.33961935099215,105.87596414005384,154015.8738259631,340231.4877825122,5,4.6,1.5869565217391306,23,0,0,0,100,0.000997249832160345,6.160850492514242e-05,1.094000000000051
layer_mean_duration_study,4,street_x0.85,0.85,1,04d8235bb79eb7a58f06e671fc9349351dc350f6174970722f10ea1cb6757588,1000.0,50000.00000000071,205597,205597,27,0.027,539.9999999999924,0.00016941766325535151,22.589021767380203,14.359851352870464,47.61321749691855,108.1830181737896,128033.71780124924,331003.79203319305,5,5.4,2.462962962962963,27,0,0,0,100,0.0010007959226450746,5.9436808561073915e-05,0.9059999999999491
layer_mean_duration_study,4,street_x0.85,0.85,2,4aec60a140737a06ae1cb3b93633348215de3cfbaa15ddb72c3f3e8232d68ff1,1000.0,50000.000000001855,205700,205700,14,0.014,279.9999999999896,8.754237542299557e-05,22.51089653734172,16.901831291499548,44.304479095594445,82.55966531531885,222671.82390757508,478483.91703892103,5,2.8,0.07142857142857142,14,0,0,0,100,0.0009799800507877046,5.560061326941382e-05,0.9840000000003783
layer_mean_duration_study,4,street_x0.85,0.85,3,253bea9f85f65862a1dba0b7ea9b5c8efa308520cbff759e3070519914f31ab6,1000.0,49999.999999998836,206145,206145,23,0.023,460.0000000000107,0.00013568130761554736,21.237074235476978,14.354929002933204,50.916243225894874,102.51628221862484,150264.8170943984,393301.48425460135,4,4.5,2.0,23,0,0,0,100,0.000997249832160345,6.160850492514242e-05,0.8910000000005311
layer_mean_duration_study,5,street_x1,1,1,f443d265ed0c0eb85ec5c788f65b327dcbb244174551548099560c755824da4d,1000.0,50000.00000000256,203641,203641,20,0.02,399.9999999999795,0.00010931980477737347,19.677564859927223,17.06478107406292,35.22394707105125,62.152697924291715,170738.7334150675,404848.88046831195,5,4.0,0.875,19,1,0,0,100,0.0010007959226450746,5.9436808561073915e-05,1.0
layer_mean_duration_study,5,street_x1,1,2,cadd912426a50da068982da4e4bc80904b86688dfdaa5f1187b84c9fbe594aa4,1000.0,50000.000000000495,203588,203588,19,0.019,379.99999999999625,0.0001252969956036274,23.7404833775294,20.138240986038,45.649132425989954,70.38747008901555,169609.16279335678,381725.9279384272,5,3.8,0.5789473684210527,19,0,0,0,100,0.0009799800507877046,5.560061326941382e-05,1.030999999999949
layer_mean_duration_study,5,street_x1,1,3,e72666b340010587819958029cb2438b37e487f13160ed2f4905356747122bb6,1000.0,50000.000000001164,204129,204129,21,0.021,419.9999999999902,0.00016539207464976547,28.352927082816937,19.74707221472636,62.151035813614726,92.31681306799874,167876.91833829816,319515.83062462625,5,4.2,0.16666666666666666,20,1,0,0,100,0.000997249832160345,6.160850492514242e-05,1.155999999999949
layer_mean_duration_study,6,street_x1.25,1.25,1,c1eaada157b368253a7dac348f9e04cba0c73752866544e1047ed311a2777ca5,1000.0,50000.00000000107,201693,201693,20,0.02,399.9999999999914,0.0001329116756261485,23.92410161270673,21.38420005014632,47.61728031467647,63.6998616871424,168551.01580554992,363523.70139448665,5,4.0,1.125,20,0,0,0,100,0.0010007959226450746,5.9436808561073915e-05,0.9679999999998472
layer_mean_duration_study,6,street_x1.25,1.25,2,441635b5d321b836673e2b9e84ccdcf83ea7d97932b32832b2999a927edddb2a,1000.0,50000.00000000165,201872,201872,29,0.029,579.9999999999808,0.00013621095069372435,16.908945603358884,10.69071718835039,40.08838477255776,64.15165638085455,118278.82701370612,310641.263151652,5,5.8,0.6379310344827587,29,0,0,0,100,0.0009799800507877046,5.560061326941382e-05,0.7970000000004802
layer_mean_duration_study,6,street_x1.25,1.25,3,121d56557927d8e2d779e854be198d544fcfd22c0d03b5be4d972d4690287504,1000.0,50000.000000001826,202192,202192,17,0.017,339.99999999998755,0.00013055503486793945,27.646948560269532,20.720137268304825,58.962089528329685,92.44856100482866,201522.13316745436,420376.94095788704,5,3.4,0.5294117647058824,17,0,0,0,100,0.000997249832160345,6.160850492514242e-05,0.9210000000002765
